,Unnamed: 0,Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered
0,131,Amazonas,Colombia,2020-10-13 04:24:02,2754,117,2625
1,132,Antioquia,Colombia,2020-10-13 04:24:02,134342,2701,114467
2,133,Arauca,Colombia,2020-10-13 04:24:02,2211,67,1779
3,134,Atlantico,Colombia,2020-10-13 04:24:02,69025,3089,64496
4,135,Bolivar,Colombia,2020-10-13 04:24:02,30785,804,28824
5,136,Boyaca,Colombia,2020-10-13 04:24:02,9764,201,7190
6,137,Caldas,Colombia,2020-10-13 04:24:02,8000,168,5769
7,138,Capital District,Colombia,2020-10-13 04:24:02,288870,7129,255423
8,139,Caqueta,Colombia,2020-10-13 04:24:02,9870,340,8427
9,140,Casanare,Colombia,2020-10-13 04:24:02,3234,60,2227
10,141,Cauca,Colombia,2020-10-13 04:24:02,10941,301,9055
11,142,Cesar,Colombia,2020-10-13 04:24:02,22662,696,19091
12,143,Choco,Colombia,2020-10-13 04:24:02,4066,159,3797
13,144,Cordoba,Colombia,2020-10-13 04:24:02,24981,1580,22026
14,145,Cundinamarca,Colombia,2020-10-13 04:24:02,36894,1081,32575
15,146,Guainia,Colombia,2020-10-13 04:24:02,1026,17,912
16,147,Guaviare,Colombia,2020-10-13 04:24:02,1120,20,879
17,148,Huila,Colombia,2020-10-13 04:24:02,15637,469,11820
18,149,La Guajira,Colombia,2020-10-13 04:24:02,8961,351,7837
19,150,Magdalena,Colombia,2020-10-13 04:24:02,16076,865,14226
20,151,Meta,Colombia,2020-10-13 04:24:02,18927,466,16521
21,152,Narino,Colombia,2020-10-13 04:24:02,19669,719,17135
22,153,Norte de Santander,Colombia,2020-10-13 04:24:02,17950,974,15256
23,154,Putumayo,Colombia,2020-10-13 04:24:02,4037,186,3474
24,155,Quindio,Colombia,2020-10-13 04:24:02,5513,143,3791
25,156,Risaralda,Colombia,2020-10-13 04:24:02,13520,294,11081
26,157,San Andres y Providencia,Colombia,2020-10-13 04:24:02,1635,23,1327
27,158,Santander,Colombia,2020-10-13 04:24:02,35495,1462,29360
28,159,Sucre,Colombia,2020-10-13 04:24:02,14750,596,13492
29,160,Tolima,Colombia,2020-10-13 04:24:02,14562,421,12102
30,161,Unknown,Colombia,2020-10-13 04:24:02,0,0,0
31,162,Valle del Cauca,Colombia,2020-10-13 04:24:02,70193,2469,59903
32,163,Vaupes,Colombia,2020-10-13 04:24:02,938,12,880
33,164,Vichada,Colombia,2020-10-13 04:24:02,676,5,629
