,Unnamed: 0,Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered
0,131,Amazonas,Colombia,2020-10-02 04:23:51,2744,117,2615
1,132,Antioquia,Colombia,2020-10-02 04:23:51,116110,2440,107506
2,133,Arauca,Colombia,2020-10-02 04:23:51,1775,52,1576
3,134,Atlantico,Colombia,2020-10-02 04:23:51,67666,3071,63796
4,135,Bolivar,Colombia,2020-10-02 04:23:51,29137,776,27633
5,136,Boyaca,Colombia,2020-10-02 04:23:51,7479,154,6405
6,137,Caldas,Colombia,2020-10-02 04:23:51,6042,133,5188
7,138,Capital District,Colombia,2020-10-02 04:23:51,270515,6825,238368
8,139,Caqueta,Colombia,2020-10-02 04:23:51,8500,304,7732
9,140,Casanare,Colombia,2020-10-02 04:23:51,2457,48,1991
10,141,Cauca,Colombia,2020-10-02 04:23:51,9623,269,8348
11,142,Cesar,Colombia,2020-10-02 04:23:51,20311,608,17729
12,143,Choco,Colombia,2020-10-02 04:23:51,4003,157,3773
13,144,Cordoba,Colombia,2020-10-02 04:23:51,24037,1547,21504
14,145,Cundinamarca,Colombia,2020-10-02 04:23:51,33668,1006,30881
15,146,Guainia,Colombia,2020-10-02 04:23:51,929,14,803
16,147,Guaviare,Colombia,2020-10-02 04:23:51,816,17,719
17,148,Huila,Colombia,2020-10-02 04:23:51,11918,376,10452
18,149,La Guajira,Colombia,2020-10-02 04:23:51,8161,309,7425
19,150,Magdalena,Colombia,2020-10-02 04:23:51,15381,838,13885
20,151,Meta,Colombia,2020-10-02 04:23:51,16320,424,15037
21,152,Narino,Colombia,2020-10-02 04:23:51,18531,687,16730
22,153,Norte de Santander,Colombia,2020-10-02 04:23:51,16020,907,14136
23,154,Putumayo,Colombia,2020-10-02 04:23:51,3803,176,3344
24,155,Quindio,Colombia,2020-10-02 04:23:51,3814,105,3136
25,156,Risaralda,Colombia,2020-10-02 04:23:51,11370,252,10090
26,157,San Andres y Providencia,Colombia,2020-10-02 04:23:51,1478,15,1131
27,158,Santander,Colombia,2020-10-02 04:23:51,31559,1324,27496
28,159,Sucre,Colombia,2020-10-02 04:23:51,14115,582,13151
29,160,Tolima,Colombia,2020-10-02 04:23:51,12487,341,11238
30,161,Unknown,Colombia,2020-10-02 04:23:51,0,0,0
31,162,Valle del Cauca,Colombia,2020-10-02 04:23:51,63267,2306,56639
32,163,Vaupes,Colombia,2020-10-02 04:23:51,770,11,733
33,164,Vichada,Colombia,2020-10-02 04:23:51,533,5,501
