,Unnamed: 0,Province_State,Country_Region,Last_Update,Confirmed,Deaths,Recovered
0,131,Amazonas,Colombia,2020-10-17 04:24:12,2757,117,2628
1,132,Antioquia,Colombia,2020-10-17 04:24:12,139833,2772,121362
2,133,Arauca,Colombia,2020-10-17 04:24:12,2496,68,1959
3,134,Atlantico,Colombia,2020-10-17 04:24:12,69442,3097,64882
4,135,Bolivar,Colombia,2020-10-17 04:24:12,31122,811,29296
5,136,Boyaca,Colombia,2020-10-17 04:24:12,10552,210,7815
6,137,Caldas,Colombia,2020-10-17 04:24:12,8753,181,6429
7,138,Capital District,Colombia,2020-10-17 04:24:12,294032,7212,261261
8,139,Caqueta,Colombia,2020-10-17 04:24:12,10044,348,8691
9,140,Casanare,Colombia,2020-10-17 04:24:12,3677,63,2504
10,141,Cauca,Colombia,2020-10-17 04:24:12,11589,309,9532
11,142,Cesar,Colombia,2020-10-17 04:24:12,23272,713,19960
12,143,Choco,Colombia,2020-10-17 04:24:12,4089,159,3821
13,144,Cordoba,Colombia,2020-10-17 04:24:12,25364,1590,22386
14,145,Cundinamarca,Colombia,2020-10-17 04:24:12,37954,1105,33622
15,146,Guainia,Colombia,2020-10-17 04:24:12,1048,17,968
16,147,Guaviare,Colombia,2020-10-17 04:24:12,1191,20,975
17,148,Huila,Colombia,2020-10-17 04:24:12,16776,488,13301
18,149,La Guajira,Colombia,2020-10-17 04:24:12,9147,363,8102
19,150,Magdalena,Colombia,2020-10-17 04:24:12,16333,866,14609
20,151,Meta,Colombia,2020-10-17 04:24:12,19551,480,17156
21,152,Narino,Colombia,2020-10-17 04:24:12,20086,728,17528
22,153,Norte de Santander,Colombia,2020-10-17 04:24:12,18502,987,15892
23,154,Putumayo,Colombia,2020-10-17 04:24:12,4091,190,3539
24,155,Quindio,Colombia,2020-10-17 04:24:12,6414,148,4405
25,156,Risaralda,Colombia,2020-10-17 04:24:12,14320,307,11753
26,157,San Andres y Providencia,Colombia,2020-10-17 04:24:12,1715,23,1516
27,158,Santander,Colombia,2020-10-17 04:24:12,36902,1501,30697
28,159,Sucre,Colombia,2020-10-17 04:24:12,14952,599,13714
29,160,Tolima,Colombia,2020-10-17 04:24:12,15247,451,12835
30,161,Unknown,Colombia,2020-10-17 04:24:12,0,159,10170
31,162,Valle del Cauca,Colombia,2020-10-17 04:24:12,72400,2515,62127
32,163,Vaupes,Colombia,2020-10-17 04:24:12,975,12,911
33,164,Vichada,Colombia,2020-10-17 04:24:12,728,7,655
